
51.7 25.86 0
51.73 25.77 0
51.79 25.62 0
51.74 25.43 0
51.75 25.11 0
51.8 25 0
51.76 24.83 0
51.61 24.62 0
51.49 24.42 0
51.32 24.41 0
51.49 24.42 0
51.49 24.29 0
51.65 24.23 0
51.72 24.17 0
51.81 24.21 0
51.78 24.02 0
51.96 24.01 0
52.14 23.96 0
52.45 24 0
52.5 24.09 0
52.58 24.12 0
52.68 24.07 0
52.87 24.09 0
53.14 24.04 0
53.24 24.05 0
53.27 24.1 0
53.89 24 0
54.22 24.06 0
54.2 24.19 0
54.31 24.11 0
54.47 24.12 0
54.55 24.17 0
54.69 24.36 0
54.79 24.39 0
54.91 24.61 0
54.97 24.75 0
55.29 25.03 0
55.66 25.43 0
55.73 25.38 0
55.83 25.47 0
56.21 25.78 0
56.36 25.98 0
56.42 25.91 0
56.31 25.72 0
56.26 25.58 0
56.26 25.5 0
56.31 25.47 0
56.36 25.49 0
56.56 25.47 0
56.6 25.32 0
56.61 25.09 0
56.6 24.93 0
56.38 24.92 0
56.2 24.95 0
56.15 24.77 0
56.19 24.18 0
56.1 24.02 0
55.86 23.76 0
55.86 23.33 0
55.87 22.4 0
55.9 22.31 0
55.83 22.29 0
55.57 22.08 0
55.19 22.13 0
53.66 22.33 0
52.15 22.5 0
52.03 22.9 0
51.79 23.42 0
51.32 24.41 0

120.82 21.94 0
120.78 21.96 0
120.73 22.11 0
120.31 22.65 0
120.16 23.1 0
120.15 23.29 0
120.22 23.63 0
120.46 23.99 0
121.06 24.82 0
121.17 24.9 0
121.36 24.96 0
121.47 25.04 0
121.63 25.15 0
121.73 25.09 0
121.98 24.91 0
121.83 24.72 0
121.79 24.66 0
121.8 24.52 0
121.77 24.24 0
121.68 24.1 0
121.6 23.95 0
121.57 23.63 0
121.52 23.41 0
121.38 23.05 0
121.17 22.73 0
120.98 22.36 0
120.97 22.2 0
120.92 22 0
120.82 21.94 0

355.34 25.01 0
355.39 24.97 0
355.79 24.73 0
356.72 24.12 0
357.08 23.87 0
358.56 22.86 0
359.42 22.29 0

0 21.92 0
0.17 21.81 0
1.29 21.14 0
1.37 21.03 0
1.32 20.85 0
1.36 20.77 0
1.54 20.64 0
2.04 20.18 0
2.14 20.16 0
2.35 20.31 0
2.62 20.05 0
2.79 19.98 0
3.12 19.97 0
3.26 19.92 0
3.39 19.76 0
3.43 19.52 0
3.36 19.22 0
3.42 18.96 0
4.4 19.15 0
4.43 18.69 0
4.45 17.7 0
4.45 17.27 0
4.41 16.87 0
4.35 16.45 0
4.15 15.89 0
3.88 15.53 0
3.73 15.41 0
3.6 15.36 0
2.46 15.32 0
1.65 15.26 0
1.55 15.23 0
1.3 15.04 0
1.04 14.91 0
0.73 14.94 0
0.47 14.97 0
0 15.05 0

359.84 15.08 0
359.68 15.14 0
359.52 15.1 0
358.97 14.78 0
358.54 14.58 0
358.4 14.47 0
358.26 14.12 0
358.14 14.13 0
357.99 14.21 0
357.76 14.3 0
357.64 14.26 0
357.35 13.98 0
357.13 13.68 0
356.95 13.31 0
356.87 13.21 0
356.67 13.16 0
356.42 13.32 0
356.29 13.45 0
356.17 13.42 0
355.99 13.25 0
355.83 12.7 0
355.7 12.23 0
355.56 12.07 0
355.31 11.94 0
355.11 11.87 0
354.99 11.87 0
354.93 11.75 0
354.96 11.41 0
354.9 11.02 0
354.78 10.61 0
354.7 10.46 0
354.68 10.39 0
354.64 10.37 0
354.57 10.32 0
354.3 10.15 0
354.14 10.12 0
354.08 10.23 0
354.02 10.4 0
354.02 10.53 0
353.96 10.63 0
353.84 10.64 0
353.73 10.59 0
353.47 10.38 0
353.31 10.16 0
353.15 10.06 0
352.95 10.26 0
352.69 10.4 0
352.54 10.38 0
352.3 10.13 0
352.05 10.54 0
351.96 11.05 0
351.81 11.38 0
351.59 11.59 0
351.47 11.79 0
351.35 12.17 0
351.34 12.32 0
351.23 12.45 0
351.09 12.47 0
350.78 12.28 0
350.64 12.13 0
350.45 12.02 0
350.19 12.09 0
350.03 12.16 0
349.88 12.17 0
349.67 11.99 0
349.56 11.87 0
349.31 11.99 0
348.92 12.31 0
348.84 12.39 0
348.79 12.41 0
348.81 12.47 0
348.81 12.73 0
348.78 13.1 0
348.66 13.25 0
348.41 13.4 0
348.33 13.49 0
348.23 13.7 0
348.16 14 0
348.05 14.49 0
348.08 14.65 0
348.3 14.83 0
348.45 14.95 0
348.46 15.23 0
348.54 15.48 0
348.66 15.59 0
348.84 15.62 0
348.96 15.57 0
349.21 15.2 0
349.31 15.12 0
349.51 15.09 0
349.56 15.21 0
349.53 15.34 0
349.56 15.44 0
349.8 15.38 0
350.12 15.32 0
350.34 15.3 0
350.52 15.31 0
350.94 15.46 0
351.82 15.48 0
354.73 15.48 0
354.9 16.21 0
354.57 16.56 0
354.49 17.22 0
354.4 18.29 0
354.25 19.53 0
354.17 20.32 0
354.08 20.98 0
353.68 24.56 0
353.65 24.91 0
355.11 24.95 0
355.34 25.01 0

56.36 25.98 0
56.5 26.17 0
56.57 26.25 0
56.6 25.87 0
56.41 25.56 0
56.36 25.49 0
56.31 25.47 0
56.26 25.5 0
56.26 25.58 0
56.31 25.72 0
56.42 25.91 0
56.36 25.98 0
56.6 24.93 0
56.6 24.83 0
56.81 24.49 0
56.99 24.28 0
57.34 23.99 0
57.65 23.82 0
58.1 23.58 0
58.28 23.51 0
58.4 23.51 0
58.66 23.52 0
58.83 23.47 0
59.22 23.03 0
